SKU,Laboratorio,AnoMes,PecasVendidas,Danificado,Defeito,ErroOperacional,Excecao,ExcecaoDiamante,Garantia,NaoOrcado,ServicoDesfeito
26761,Shopping Barra,2025-10,,,,,,,,,
27003,Shopping Barra,2025-10,,,,,,,,,
27055,Shopping Barra,2025-10,,,,,,,,,
27056,Shopping Barra,2025-10,,,,,,,,,
27058,Shopping Barra,2025-10,,,,,,,,,
27059,Shopping Barra,2025-10,,,,,,,,,
27060,Shopping Barra,2025-10,,,,,,,,,
27061,Shopping Barra,2025-10,,,,,,,,,
27062,Shopping Barra,2025-10,,,,,,,,,
27063,Shopping Barra,2025-10,,,,,,,,,
27064,Shopping Barra,2025-10,,,,,,,,,
27065,Shopping Barra,2025-10,,,,,,,,,
27066,Shopping Barra,2025-10,,,,,,,,,
27067,Shopping Barra,2025-10,,,,,,,,,
27068,Shopping Barra,2025-10,,,,,,,,,
27069,Shopping Barra,2025-10,,,,,,,,,
27070,Shopping Barra,2025-10,,,,,,,,,
27071,Shopping Barra,2025-10,,,,,,,,,
27251,Shopping Barra,2025-10,,,,,,,,,
27253,Shopping Barra,2025-10,,,,,,,,,
27254,Shopping Barra,2025-10,,,,,,,,,
27264,Shopping Barra,2025-10,,,,,,,,,
27275,Shopping Barra,2025-10,,,,,,,,,
27768,Shopping Barra,2025-10,,,,,,,,,
27769,Shopping Barra,2025-10,,,,,,,,,
27770,Shopping Barra,2025-10,,,,,,,,,
27771,Shopping Barra,2025-10,,,,,,,,,
27772,Shopping Barra,2025-10,,,,,,,,,
27779,Shopping Barra,2025-10,,,,,,,,,
27782,Shopping Barra,2025-10,,,,,,,,,
27784,Shopping Barra,2025-10,,,,,,,,,
27785,Shopping Barra,2025-10,,,,,,,,,
27786,Shopping Barra,2025-10,,,,,,,,,
3823,Shopping Barra,2025-10,,,,,,,,,
4312,Shopping Barra,2025-10,,,,,,,,,
4725,Shopping Barra,2025-10,,,,,,,,,
4727,Shopping Barra,2025-10,,,,,,,,,
5049,Shopping Barra,2025-10,,,,,,,,,
5702,Shopping Barra,2025-10,,,,,,,,,
5704,Shopping Barra,2025-10,,,,,,,,,
8520,Shopping Barra,2025-10,,,,,,,,,
23896,Shopping Barra,2025-10,,,,,,,,,
23917,Shopping Barra,2025-10,,,,,,,,,
23934,Shopping Barra,2025-10,,,,,,,,,
23936,Shopping Barra,2025-10,,,,,,,,,
23943,Shopping Barra,2025-10,,,,,,,,,
23951,Shopping Barra,2025-10,,,,,,,,,
23965,Shopping Barra,2025-10,,,,,,,,,
23967,Shopping Barra,2025-10,,,,,,,,,
23976,Shopping Barra,2025-10,,,,,,,,,
23985,Shopping Barra,2025-10,,,,,,,,,
23988,Shopping Barra,2025-10,,,,,,,,,
24029,Shopping Barra,2025-10,,,,,,,,,
24031,Shopping Barra,2025-10,,,,,,,,,
24118,Shopping Barra,2025-10,,,,,,,,,
24126,Shopping Barra,2025-10,,,,,,,,,
24127,Shopping Barra,2025-10,,,,,,,,,
24136,Shopping Barra,2025-10,,,,,,,,,
24137,Shopping Barra,2025-10,,,,,,,,,
24140,Shopping Barra,2025-10,,,,,,,,,
24159,Shopping Barra,2025-10,,,,,,,,,
24164,Shopping Barra,2025-10,,,,,,,,,
24165,Shopping Barra,2025-10,,,,,,,,,
24167,Shopping Barra,2025-10,,,,,,,,,
24172,Shopping Barra,2025-10,,,,,,,,,
24173,Shopping Barra,2025-10,,,,,,,,,
24344,Shopping Barra,2025-10,,,,,,,,,
24415,Shopping Barra,2025-10,,,,,,,,,
24416,Shopping Barra,2025-10,,,,,,,,,
24417,Shopping Barra,2025-10,,,,,,,,,
24447,Shopping Barra,2025-10,,,,,,,,,
24586,Shopping Barra,2025-10,,,,,,,,,
24587,Shopping Barra,2025-10,,,,,,,,,
24588,Shopping Barra,2025-10,,,,,,,,,
24589,Shopping Barra,2025-10,,,,,,,,,
24590,Shopping Barra,2025-10,,,,,,,,,
24594,Shopping Barra,2025-10,,,,,,,,,
24595,Shopping Barra,2025-10,,,,,,,,,
24693,Shopping Barra,2025-10,,,,,,,,,
25417,Shopping Barra,2025-10,,,,,,,,,
25424,Shopping Barra,2025-10,,,,,,,,,
25426,Shopping Barra,2025-10,,,,,,,,,
25433,Shopping Barra,2025-10,,,,,,,,,
25434,Shopping Barra,2025-10,,,,,,,,,
25441,Shopping Barra,2025-10,,,,,,,,,
25442,Shopping Barra,2025-10,,,,,,,,,
25443,Shopping Barra,2025-10,,,,,,,,,
25447,Shopping Barra,2025-10,,,,,,,,,
25490,Shopping Barra,2025-10,,,,,,,,,
25491,Shopping Barra,2025-10,,,,,,,,,
25492,Shopping Barra,2025-10,,,,,,,,,
25493,Shopping Barra,2025-10,,,,,,,,,
25494,Shopping Barra,2025-10,,,,,,,,,
25495,Shopping Barra,2025-10,,,,,,,,,
25796,Shopping Barra,2025-10,,,,,,,,,
25808,Shopping Barra,2025-10,,,,,,,,,
25810,Shopping Barra,2025-10,,,,,,,,,
25811,Shopping Barra,2025-10,,,,,,,,,
25880,Shopping Barra,2025-10,,,,,,,,,
25881,Shopping Barra,2025-10,,,,,,,,,
26401,Shopping Barra,2025-10,,,,,,,,,
26403,Shopping Barra,2025-10,,,,,,,,,
26404,Shopping Barra,2025-10,,,,,,,,,
26405,Shopping Barra,2025-10,,,,,,,,,
26406,Shopping Barra,2025-10,,,,,,,,,
26408,Shopping Barra,2025-10,,,,,,,,,
26409,Shopping Barra,2025-10,,,,,,,,,
26410,Shopping Barra,2025-10,,,,,,,,,
26411,Shopping Barra,2025-10,,,,,,,,,
26412,Shopping Barra,2025-10,,,,,,,,,
26413,Shopping Barra,2025-10,,,,,,,,,
26414,Shopping Barra,2025-10,,,,,,,,,
26415,Shopping Barra,2025-10,,,,,,,,,
27191,Shopping Barra,2025-10,,,,,,,,,
27227,Shopping Barra,2025-10,,,,,,,,,
27256,Shopping Barra,2025-10,,,,,,,,,
27257,Shopping Barra,2025-10,,,,,,,,,
27258,Shopping Barra,2025-10,,,,,,,,,
27259,Shopping Barra,2025-10,,,,,,,,,
27261,Shopping Barra,2025-10,,,,,,,,,
27263,Shopping Barra,2025-10,,,,,,,,,
27794,Shopping Barra,2025-10,,,,,,,,,
27795,Shopping Barra,2025-10,,,,,,,,,
27799,Shopping Barra,2025-10,,,,,,,,,
27800,Shopping Barra,2025-10,,,,,,,,,
28570,Shopping Barra,2025-10,,,,,,,,,
3099,Shopping Barra,2025-10,,,,,,,,,
4460,Shopping Barra,2025-10,,,,,,,,,
24177,Shopping Barra,2025-10,,,,,,,,,
25007,Shopping Barra,2025-10,,,,,,,,,
313,Shopping Barra,2025-10,,,,,,,,,
888,Shopping Barra,2025-10,,,,,,,,,
20719,Shopping Barra,2025-10,,,,,,,,,
20720,Shopping Barra,2025-10,,,,,,,,,
20721,Shopping Barra,2025-10,,,,,,,,,
21299,Shopping Barra,2025-10,,,,,,,,,
21300,Shopping Barra,2025-10,,,,,,,,,
21710,Shopping Barra,2025-10,,,,,,,,,
22101,Shopping Barra,2025-10,,,,,,,,,
22278,Shopping Barra,2025-10,,,,,,,,,
2811,Shopping Barra,2025-10,,,,,,,,,
3065,Shopping Barra,2025-10,,,,,,,,,
322,Shopping Barra,2025-10,,,,,,,,,
3555,Shopping Barra,2025-10,,,,,,,,,
4141,Shopping Barra,2025-10,,,,,,,,,
4355,Shopping Barra,2025-10,,,,,,,,,
4356,Shopping Barra,2025-10,,,,,,,,,
4456,Shopping Barra,2025-10,,,,,,,,,
4457,Shopping Barra,2025-10,,,,,,,,,
8145,Shopping Barra,2025-10,,,,,,,,,
24899,Shopping Barra,2025-10,,,,,,,,,
24901,Shopping Barra,2025-10,,,,,,,,,
25229,Shopping Barra,2025-10,,,,,,,,,
25238,Shopping Barra,2025-10,,,,,,,,,
25370,Shopping Barra,2025-10,,,,,,,,,
25371,Shopping Barra,2025-10,,,,,,,,,
25428,Shopping Barra,2025-10,,,,,,,,,
25440,Shopping Barra,2025-10,,,,,,,,,
26139,Shopping Barra,2025-10,,,,,,,,,
26140,Shopping Barra,2025-10,,,,,,,,,
26260,Shopping Barra,2025-10,,,,,,,,,
26375,Shopping Barra,2025-10,,,,,,,,,
26376,Shopping Barra,2025-10,,,,,,,,,
26377,Shopping Barra,2025-10,,,,,,,,,
26378,Shopping Barra,2025-10,,,,,,,,,
27115,Shopping Barra,2025-10,,,,,,,,,
27116,Shopping Barra,2025-10,,,,,,,,,
27125,Shopping Barra,2025-10,,,,,,,,,
27184,Shopping Barra,2025-10,,,,,,,,,
23590,Shopping Barra,2025-10,,,,,,,,,
23893,Shopping Barra,2025-10,,,,,,,,,
23895,Shopping Barra,2025-10,,,,,,,,,
23897,Shopping Barra,2025-10,,,,,,,,,
23910,Shopping Barra,2025-10,,,,,,,,,
23918,Shopping Barra,2025-10,,,,,,,,,
23924,Shopping Barra,2025-10,,,,,,,,,
23926,Shopping Barra,2025-10,,,,,,,,,
23958,Shopping Barra,2025-10,,,,,,,,,
23963,Shopping Barra,2025-10,,,,,,,,,
23968,Shopping Barra,2025-10,,,,,,,,,
23975,Shopping Barra,2025-10,,,,,,,,,
2398,Shopping Barra,2025-10,,,,,,,,,
23980,Shopping Barra,2025-10,,,,,,,,,
23983,Shopping Barra,2025-10,,,,,,,,,
23993,Shopping Barra,2025-10,,,,,,,,,
23996,Shopping Barra,2025-10,,,,,,,,,
24001,Shopping Barra,2025-10,,,,,,,,,
24003,Shopping Barra,2025-10,,,,,,,,,
24005,Shopping Barra,2025-10,,,,,,,,,
24007,Shopping Barra,2025-10,,,,,,,,,
24011,Shopping Barra,2025-10,,,,,,,,,
24100,Shopping Barra,2025-10,,,,,,,,,
24101,Shopping Barra,2025-10,,,,,,,,,
24102,Shopping Barra,2025-10,,,,,,,,,
24103,Shopping Barra,2025-10,,,,,,,,,
24104,Shopping Barra,2025-10,,,,,,,,,
24105,Shopping Barra,2025-10,,,,,,,,,
24106,Shopping Barra,2025-10,,,,,,,,,
24108,Shopping Barra,2025-10,,,,,,,,,
24109,Shopping Barra,2025-10,,,,,,,,,
24111,Shopping Barra,2025-10,,,,,,,,,
24113,Shopping Barra,2025-10,,,,,,,,,
24115,Shopping Barra,2025-10,,,,,,,,,
24163,Shopping Barra,2025-10,,,,,,,,,
24169,Shopping Barra,2025-10,,,,,,,,,
24170,Shopping Barra,2025-10,,,,,,,,,
24324,Shopping Barra,2025-10,,,,,,,,,
24325,Shopping Barra,2025-10,,,,,,,,,
24326,Shopping Barra,2025-10,,,,,,,,,
24327,Shopping Barra,2025-10,,,,,,,,,
24328,Shopping Barra,2025-10,,,,,,,,,
24330,Shopping Barra,2025-10,,,,,,,,,
24454,Shopping Barra,2025-10,,,,,,,,,
24583,Shopping Barra,2025-10,,,,,,,,,
24585,Shopping Barra,2025-10,,,,,,,,,
24765,Shopping Barra,2025-10,,,,,,,,,
24768,Shopping Barra,2025-10,,,,,,,,,
24886,Shopping Barra,2025-10,,,,,,,,,
24887,Shopping Barra,2025-10,,,,,,,,,
24888,Shopping Barra,2025-10,,,,,,,,,
24892,Shopping Barra,2025-10,,,,,,,,,
25018,Shopping Barra,2025-10,,,,,,,,,
25488,Shopping Barra,2025-10,,,,,,,,,
25489,Shopping Barra,2025-10,,,,,,,,,
25633,Shopping Barra,2025-10,,,,,,,,,
25634,Shopping Barra,2025-10,,,,,,,,,
26182,Shopping Barra,2025-10,,,,,,,,,
26183,Shopping Barra,2025-10,,,,,,,,,
26184,Shopping Barra,2025-10,,,,,,,,,
26326,Shopping Barra,2025-10,,,,,,,,,
26366,Shopping Barra,2025-10,,2,,,,,,,
26598,Shopping Barra,2025-10,,,,,,,,,
26599,Shopping Barra,2025-10,,,,,,,,,
26600,Shopping Barra,2025-10,,,1,,,,,,
26601,Shopping Barra,2025-10,,,,,,,,,
26766,Shopping Barra,2025-10,,,,,,,,,
26767,Shopping Barra,2025-10,,,,,,,,,
26768,Shopping Barra,2025-10,,,,,,,,,
26769,Shopping Barra,2025-10,,,,,,,,,
26844,Shopping Barra,2025-10,,,,,,,,,
26845,Shopping Barra,2025-10,,,,,,,,,
26978,Shopping Barra,2025-10,,,,,,,,,
26979,Shopping Barra,2025-10,,,,,,,,,
27090,Shopping Barra,2025-10,,,,,,,,,
27551,Shopping Barra,2025-10,,,,,,,,,
27715,Shopping Barra,2025-10,,,,,,,,,
27718,Shopping Barra,2025-10,,,,,,,,,
27746,Shopping Barra,2025-10,,,,,2,,,,
27937,Shopping Barra,2025-10,,,,,,,,,
28695,Shopping Barra,2025-10,,,,,,,,,
3533,Shopping Barra,2025-10,,,,,,,,,
26131,Shopping Barra,2025-10,,,,,,,,,
3147,Shopping Barra,2025-10,,,,,,,,,
3904,Shopping Barra,2025-10,,,,,,,,,
24533,Shopping Barra,2025-10,,,,,,,,,
24786,Shopping Barra,2025-10,,,,,,,,,
25176,Shopping Barra,2025-10,,,,,,,,,
22114,Shopping Barra,2025-10,,,,,,,,,
23063,Shopping Barra,2025-10,,,,,,,,,
23065,Shopping Barra,2025-10,,,,,,,,,
23067,Shopping Barra,2025-10,,,,,,,,,
23341,Shopping Barra,2025-10,,,,,,,,,
23342,Shopping Barra,2025-10,,,,,,,,,
24924,Shopping Barra,2025-10,,,,,,,,,
24925,Shopping Barra,2025-10,,,,,,,,,
24927,Shopping Barra,2025-10,,,,,,,,,
24928,Shopping Barra,2025-10,,,,,,,,,
24929,Shopping Barra,2025-10,,,,,,,,,
24930,Shopping Barra,2025-10,,,,,,,,,
24932,Shopping Barra,2025-10,,,,,,,,,
24933,Shopping Barra,2025-10,,,,,,,,,
24934,Shopping Barra,2025-10,,,,,,,,,
24935,Shopping Barra,2025-10,,,,,,,,,
24947,Shopping Barra,2025-10,,,,,,,,,
24948,Shopping Barra,2025-10,,,,,,,,,
24949,Shopping Barra,2025-10,,,,,,,,,
24950,Shopping Barra,2025-10,,,,,,,,,
24951,Shopping Barra,2025-10,,,,,,,,,
24952,Shopping Barra,2025-10,,,,,,,,,
24953,Shopping Barra,2025-10,,,,,,,,,
24954,Shopping Barra,2025-10,,,,,,,,,
24955,Shopping Barra,2025-10,,,,,,,,,
24956,Shopping Barra,2025-10,,,,,,,,,
24957,Shopping Barra,2025-10,,,,,,,,,
24958,Shopping Barra,2025-10,,,,,,,,,
24959,Shopping Barra,2025-10,,,,,,,,,
24960,Shopping Barra,2025-10,,,,,,,,,
24961,Shopping Barra,2025-10,,,,,,,,,
24964,Shopping Barra,2025-10,,,,,,,,,
24965,Shopping Barra,2025-10,,,,,,,,,
24966,Shopping Barra,2025-10,,,,,,,,,
24967,Shopping Barra,2025-10,,,,,,,,,
24968,Shopping Barra,2025-10,,,,,,,,,
24969,Shopping Barra,2025-10,,,,,,,,,
24970,Shopping Barra,2025-10,,,,,,,,,
24971,Shopping Barra,2025-10,,,,,,,,,
24972,Shopping Barra,2025-10,,,,,,,,,
24973,Shopping Barra,2025-10,,,,,,,,,
24974,Shopping Barra,2025-10,,,,,,,,,
24975,Shopping Barra,2025-10,,,,,,,,,
24976,Shopping Barra,2025-10,,,,,,,,,
24977,Shopping Barra,2025-10,,,,,,,,,
24978,Shopping Barra,2025-10,,,,,,,,,
24979,Shopping Barra,2025-10,,,,,,,,,
24980,Shopping Barra,2025-10,,,,,,,,,
24981,Shopping Barra,2025-10,,,,,,,,,
24982,Shopping Barra,2025-10,,,,,,,,,
24983,Shopping Barra,2025-10,,,,,,,,,
24984,Shopping Barra,2025-10,,,,,,,,,
25499,Shopping Barra,2025-10,,,,,,,,,
20723,Shopping Barra,2025-10,,,,,,,,,
21289,Shopping Barra,2025-10,,,,,,,,,
21316,Shopping Barra,2025-10,,,,,,,,,
21913,Shopping Barra,2025-10,,,,,,,,,
21920,Shopping Barra,2025-10,,,,,,,,,
23939,Shopping Barra,2025-10,,,,,,,,,
23954,Shopping Barra,2025-10,,,,,,,,,
23973,Shopping Barra,2025-10,,,,,,,,,
24000,Shopping Barra,2025-10,,,,,,,,,
24158,Shopping Barra,2025-10,,,,,,,,,
24160,Shopping Barra,2025-10,,,,,,,,,
24174,Shopping Barra,2025-10,,,,,,,,,
25420,Shopping Barra,2025-10,,,,,,,,,
25429,Shopping Barra,2025-10,,,,,,,,,
25438,Shopping Barra,2025-10,,,,,,,,,
25448,Shopping Barra,2025-10,,,,,,,,,
26057,Shopping Barra,2025-10,,,,,,,,,
27027,Shopping Barra,2025-10,,,,,,,,,
27028,Shopping Barra,2025-10,,,,,,,,,
27029,Shopping Barra,2025-10,,,,,,,,,
2867,Shopping Barra,2025-10,,,,,,,,,
3969,Shopping Barra,2025-10,,,,,,,,,
4367,Shopping Barra,2025-10,,,,,,,,,
4434,Shopping Barra,2025-10,,,,,,,,,
4981,Shopping Barra,2025-10,,,,,,,,,
8153,Shopping Barra,2025-10,,,,,,,,,
26934,Shopping Barra,2025-10,,,,,,,,,
26940,Shopping Barra,2025-10,,,,,,,,,
26942,Shopping Barra,2025-10,,,,,,,,,
20722,Shopping Barra,2025-10,,,,,,,,,
20755,Shopping Barra,2025-10,,,,,,,,,
21290,Shopping Barra,2025-10,,,,,,,,,
21915,Shopping Barra,2025-10,,,,,,,,,
21923,Shopping Barra,2025-10,,,,,,,,,
22417,Shopping Barra,2025-10,,,,,,,,,
22487,Shopping Barra,2025-10,,,,,,,,,
22987,Shopping Barra,2025-10,,,,,,,,,
22990,Shopping Barra,2025-10,,,,,,,,,
23083,Shopping Barra,2025-10,,,,,,,,,
23189,Shopping Barra,2025-10,,,,,,,,,
23937,Shopping Barra,2025-10,,,,,,,,,
23948,Shopping Barra,2025-10,,,,,,,,,
23949,Shopping Barra,2025-10,,,,,,,,,
23953,Shopping Barra,2025-10,,,,,,,,,
23960,Shopping Barra,2025-10,,,,,,,,,
23971,Shopping Barra,2025-10,,,,,,,,,
23992,Shopping Barra,2025-10,,,,,,,,,
24119,Shopping Barra,2025-10,,,,,,,,,
24120,Shopping Barra,2025-10,,,,,,,,,
24122,Shopping Barra,2025-10,,,,,,,,,
24178,Shopping Barra,2025-10,,,,,,,,,
24179,Shopping Barra,2025-10,,,,,,,,,
24470,Shopping Barra,2025-10,,,,,,,,,
24722,Shopping Barra,2025-10,,,,,,,,,
25330,Shopping Barra,2025-10,,,,,,,,,
25331,Shopping Barra,2025-10,,,,,,,,,
25415,Shopping Barra,2025-10,,,,,,,,,
25418,Shopping Barra,2025-10,,,,,,,,,
25437,Shopping Barra,2025-10,,,,,,,,,
25445,Shopping Barra,2025-10,,,,,,,,,
25815,Shopping Barra,2025-10,,,,,,,,,
25819,Shopping Barra,2025-10,,,,,,,,,
2617,Shopping Barra,2025-10,,,,,,,,,
26258,Shopping Barra,2025-10,,,,,,,,,
26382,Shopping Barra,2025-10,,,,,,,,,
26923,Shopping Barra,2025-10,,,,,,,,,
27030,Shopping Barra,2025-10,,,,,,,,,
27031,Shopping Barra,2025-10,,,,,,,,,
27032,Shopping Barra,2025-10,,,,,,,,,
27449,Shopping Barra,2025-10,,,,,,,,,
27833,Shopping Barra,2025-10,,,,,,,,,
27834,Shopping Barra,2025-10,,,,,,,,,
27835,Shopping Barra,2025-10,,,,,,,,,
27836,Shopping Barra,2025-10,,,,,,,,,
27837,Shopping Barra,2025-10,,,,,,,,,
27838,Shopping Barra,2025-10,,,,,,,,,
27839,Shopping Barra,2025-10,,,,,,,,,
27840,Shopping Barra,2025-10,,,,,,,,,
27957,Shopping Barra,2025-10,,,,,,,,,
27958,Shopping Barra,2025-10,,,,,,,,,
27959,Shopping Barra,2025-10,,,,,,,,,
27960,Shopping Barra,2025-10,,,,,,,,,
2842,Shopping Barra,2025-10,,,,,,,,,
3882,Shopping Barra,2025-10,,,,,,,,,
4348,Shopping Barra,2025-10,,,,,,,,,
4349,Shopping Barra,2025-10,,,,,,,,,
4352,Shopping Barra,2025-10,,,,,,,,,
4362,Shopping Barra,2025-10,,,,,,,,,
4363,Shopping Barra,2025-10,,,,,,,,,
4366,Shopping Barra,2025-10,,,,,,,,,
4395,Shopping Barra,2025-10,,,,,,,,,
8154,Shopping Barra,2025-10,,,,,,,,,
889,Shopping Barra,2025-10,,,,,,,,,
1109,Shopping Barra,2025-10,,,,,,,,,
20737,Shopping Barra,2025-10,,,,,,,,,
21069,Shopping Barra,2025-10,,,,,,,,,
21315,Shopping Barra,2025-10,,,,,,,,,
22191,Shopping Barra,2025-10,,,,,,,,,
23902,Shopping Barra,2025-10,,,,,,,,,
24421,Shopping Barra,2025-10,,,,,,,,,
25227,Shopping Barra,2025-10,,,,,,,,,
27952,Shopping Barra,2025-10,,,,,,,,,
27953,Shopping Barra,2025-10,,,,,,,,,
26593,Shopping Barra,2025-11,3,,,,,,,,
26598,Shopping Barra,2025-11,3,,,,,,,,
26721,Shopping Barra,2025-11,2,,,,,,,,
25449,Shopping Barra,2025-11,2,,,,,,,,
23934,Shopping Barra,2025-11,2,,,,,,,,
27097,Shopping Barra,2025-11,2,,,,,,1,,1
21696,Shopping Barra,2025-11,1,,,,,,,,
21698,Shopping Barra,2025-11,1,,,,,,,,
22756,Shopping Barra,2025-11,1,,,,,,,,
23284,Shopping Barra,2025-11,1,,,,,,,,
23285,Shopping Barra,2025-11,1,,,,,,,,
24387,Shopping Barra,2025-11,1,,,,,,,,
24534,Shopping Barra,2025-11,1,,,,,,,,
24714,Shopping Barra,2025-11,1,1,,,,,,,
26958,Shopping Barra,2025-11,1,,,,,,1,,
4380,Shopping Barra,2025-11,1,,,,,,,,
24806,Shopping Barra,2025-11,1,,,,,,,,
24809,Shopping Barra,2025-11,1,,,,,,,,
24653,Shopping Barra,2025-11,1,,,,,,,,
24883,Shopping Barra,2025-11,1,,,,,,,,
25748,Shopping Barra,2025-11,1,,,,,,,,
25750,Shopping Barra,2025-11,1,,,,,,,,
26218,Shopping Barra,2025-11,1,,,,,,,,
26220,Shopping Barra,2025-11,1,,,,,,,,
27782,Shopping Barra,2025-11,1,,,,,,,,
23894,Shopping Barra,2025-11,1,,,,,,,,
23917,Shopping Barra,2025-11,1,,,,,,,,
23945,Shopping Barra,2025-11,1,,,,,,,,
25428,Shopping Barra,2025-11,1,,,,,,,,
24108,Shopping Barra,2025-11,1,,,,,,,,
24110,Shopping Barra,2025-11,1,,1,,,,,,
24584,Shopping Barra,2025-11,1,,,,,,,,
26182,Shopping Barra,2025-11,1,,,,,,,,
26767,Shopping Barra,2025-11,1,,,,,,,,
26382,Shopping Barra,2025-11,1,,,,,,,,
21149,Shopping Barra,2025-11,,,,,,,,,
21317,Shopping Barra,2025-11,,,,,,,,,
21914,Shopping Barra,2025-11,,,,,,,,,
21921,Shopping Barra,2025-11,,,,,,,,,
24682,Shopping Barra,2025-11,,,,,,,,,
26384,Shopping Barra,2025-11,,,,,,,,,
26385,Shopping Barra,2025-11,,,,,,,,,
26386,Shopping Barra,2025-11,,,,,,,,,
26387,Shopping Barra,2025-11,,,,,,,,,
26815,Shopping Barra,2025-11,,,,,,,,,
27188,Shopping Barra,2025-11,,,,,,,,,
27189,Shopping Barra,2025-11,,,,,,,,,
3751,Shopping Barra,2025-11,,,,,,,,,
4353,Shopping Barra,2025-11,,,,,,,,,
4658,Shopping Barra,2025-11,,,,,,,,,
8152,Shopping Barra,2025-11,,,,,,,,,
21286,Shopping Barra,2025-11,,,,,,,,,
21295,Shopping Barra,2025-11,,,,,,,,,
21296,Shopping Barra,2025-11,,,,,,,,,
21510,Shopping Barra,2025-11,,,,,,,,,
21511,Shopping Barra,2025-11,,,,,,,,,
21512,Shopping Barra,2025-11,,,,,,,,,
21513,Shopping Barra,2025-11,,,,,,,,,
21514,Shopping Barra,2025-11,,,,,,,,,
21557,Shopping Barra,2025-11,,,,,,,,,
21691,Shopping Barra,2025-11,,,,,,,,,
22597,Shopping Barra,2025-11,,,,,,,,,
23286,Shopping Barra,2025-11,,,,,,,,,
24204,Shopping Barra,2025-11,,,,,,,,,
24579,Shopping Barra,2025-11,,,,,,,,,
24900,Shopping Barra,2025-11,,,,,,,,,
25160,Shopping Barra,2025-11,,,,,,,,,
25368,Shopping Barra,2025-11,,,,,,,,,
25373,Shopping Barra,2025-11,,,,,,,,,
25755,Shopping Barra,2025-11,,,,,,,,,
26094,Shopping Barra,2025-11,,,,,,,,,
26268,Shopping Barra,2025-11,,,,,,,,,
26269,Shopping Barra,2025-11,,,,,,,,,
26270,Shopping Barra,2025-11,,,,,,,,,
26278,Shopping Barra,2025-11,,,,,,,,,
26399,Shopping Barra,2025-11,,,,,,,,,
26400,Shopping Barra,2025-11,,,,,,,,,
26722,Shopping Barra,2025-11,,,,,,,1,,
26723,Shopping Barra,2025-11,,,,,,,,,
26829,Shopping Barra,2025-11,,,,,,,,,
26944,Shopping Barra,2025-11,,,,,,,,,
26945,Shopping Barra,2025-11,,,,,,,,,
26947,Shopping Barra,2025-11,,,,,,,,,
26948,Shopping Barra,2025-11,,,,,,,,,
26949,Shopping Barra,2025-11,,,,,,,,,
26950,Shopping Barra,2025-11,,,,,,,,,
26951,Shopping Barra,2025-11,,,,,,,,,
26952,Shopping Barra,2025-11,,,,,,,,,
26953,Shopping Barra,2025-11,,,,,,,,,
26954,Shopping Barra,2025-11,,,,,,,,,
26955,Shopping Barra,2025-11,,,,,,,,,
26957,Shopping Barra,2025-11,,,,,,,,,
26959,Shopping Barra,2025-11,,,,,,,,,
27017,Shopping Barra,2025-11,,,,,,,,,
27229,Shopping Barra,2025-11,,,,,,,,,
2725,Shopping Barra,2025-11,,,,,,,,,
27495,Shopping Barra,2025-11,,,,,,,,,
27496,Shopping Barra,2025-11,,,,,,,,,
27497,Shopping Barra,2025-11,,,,,,,,,
27498,Shopping Barra,2025-11,,,,,,,,,
341,Shopping Barra,2025-11,,,,,,,,,
3747,Shopping Barra,2025-11,,,,,,,,,
4497,Shopping Barra,2025-11,,,,,,,,,
4728,Shopping Barra,2025-11,,,,,,,,,
8157,Shopping Barra,2025-11,,,,,,,,,
1367,Shopping Barra,2025-11,,,,,,,,,
1405,Shopping Barra,2025-11,,,,,,,,,
20875,Shopping Barra,2025-11,,,,,,,,,
20877,Shopping Barra,2025-11,,,,,,,,,
21227,Shopping Barra,2025-11,,,,,,,,,
21905,Shopping Barra,2025-11,,,,,,,,,
22002,Shopping Barra,2025-11,,,,,,,,,
23011,Shopping Barra,2025-11,,,,,,,,,
23020,Shopping Barra,2025-11,,,,,,,,,
23903,Shopping Barra,2025-11,,,,,,,,,
23904,Shopping Barra,2025-11,,,,,,,,,
23905,Shopping Barra,2025-11,,,,,,,,,
23907,Shopping Barra,2025-11,,,,,,,,,
23908,Shopping Barra,2025-11,,,,,,,,,
23909,Shopping Barra,2025-11,,,,,,,,,
23921,Shopping Barra,2025-11,,,,,,,,,
23938,Shopping Barra,2025-11,,,,,,,,,
23940,Shopping Barra,2025-11,,,,,,,,,
23941,Shopping Barra,2025-11,,,,,,,,,
23942,Shopping Barra,2025-11,,,,,,,,,
23955,Shopping Barra,2025-11,,,,,,,,,
23956,Shopping Barra,2025-11,,,,,,,,,
23970,Shopping Barra,2025-11,,,,,,,,,
23972,Shopping Barra,2025-11,,,,,,,,,
23978,Shopping Barra,2025-11,,,,,,,,,
23981,Shopping Barra,2025-11,,,,,,,,,
23987,Shopping Barra,2025-11,,,,,,,,,
23995,Shopping Barra,2025-11,,,,,,,,,
23997,Shopping Barra,2025-11,,,,,,,,,
24025,Shopping Barra,2025-11,,,,,,,,,
24027,Shopping Barra,2025-11,,,,,,,,,
24032,Shopping Barra,2025-11,,,,,,,,,
24033,Shopping Barra,2025-11,,,,,,,,,
24121,Shopping Barra,2025-11,,,,,,,,,
24142,Shopping Barra,2025-11,,,,,,,,,
24412,Shopping Barra,2025-11,,,,,,,,,
24413,Shopping Barra,2025-11,,,,,,,,,
